medal_id,country_medal,city,discipline_title,participant_type,event_gender,medal_type
m4552,Germany,beijing,Bobsleigh,GameTeam,Men,GOLD
m4553,Germany,beijing,Bobsleigh,GameTeam,Men,SILVER
m4554,Germany,lake placid,Bobsleigh,GameTeam,Men,BRONZE
m4555,Germany,lillehammer,Bobsleigh,GameTeam,Men,GOLD
m4556,Germany,lillehammer,Bobsleigh,GameTeam,Men,GOLD
m4557,Germany,nagano,Bobsleigh,GameTeam,Men,SILVER
m4558,Germany,nagano,Bobsleigh,GameTeam,Men,SILVER
m4559,Germany,nagano,Bobsleigh,GameTeam,Men,BRONZE
m4560,Germany,oslo,Bobsleigh,GameTeam,Men,BRONZE
m4561,Germany,oslo,Bobsleigh,GameTeam,Women,GOLD
m4562,Germany,oslo,Bobsleigh,GameTeam,Women,GOLD
m4563,Germany,pyeongchang,Bobsleigh,GameTeam,Women,SILVER
m4564,Germany,pyeongchang,Bobsleigh,GameTeam,Women,SILVER
m4565,Germany,pyeongchang,Bobsleigh,GameTeam,Women,BRONZE
m4566,Germany,pyeongchang,Bobsleigh,GameTeam,Women,BRONZE
m4567,Germany,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m4568,Germany,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m4569,Germany,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m4570,Germany,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m4571,Germany,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m4572,Germany,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m4573,Germany,salt lake city,Bobsleigh,GameTeam,Men,GOLD
m4574,Germany,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m4575,Germany,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m4576,Germany,st moritz,Bobsleigh,GameTeam,Men,GOLD
m4577,Germany,turin,Bobsleigh,GameTeam,Men,GOLD
m4578,Germany,turin,Bobsleigh,GameTeam,Men,GOLD
m4579,Germany,turin,Bobsleigh,GameTeam,Men,GOLD
m4580,Germany,turin,Bobsleigh,GameTeam,Men,BRONZE
m4581,Germany,turin,Bobsleigh,GameTeam,Men,BRONZE
m4582,Germany,vancouver,Bobsleigh,GameTeam,Men,GOLD
m4583,Germany,vancouver,Bobsleigh,GameTeam,Men,SILVER
m4584,Germany,vancouver,Bobsleigh,GameTeam,Men,BRONZE
m4585,Germany,vancouver,Bobsleigh,GameTeam,Men,BRONZE
m4586,Germany,vancouver,Bobsleigh,GameTeam,Men,GOLD
m4587,United Kingdom,chamonix,Bobsleigh,GameTeam,Men,SILVER
m4588,United Kingdom,garmisch,Bobsleigh,GameTeam,Men,BRONZE
m4589,United Kingdom,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4590,United Kingdom,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4591,United Kingdom,nagano,Bobsleigh,GameTeam,Men,SILVER
m4592,United Kingdom,sochi,Bobsleigh,GameTeam,Men,SILVER
m4593,Italy,cortina ampezzo,Bobsleigh,GameTeam,Men,BRONZE
m4594,Italy,cortina ampezzo,Bobsleigh,GameTeam,Men,BRONZE
m4595,Italy,cortina ampezzo,Bobsleigh,GameTeam,Men,GOLD
m4596,Italy,cortina ampezzo,Bobsleigh,GameTeam,Men,GOLD
m4597,Italy,cortina ampezzo,Bobsleigh,GameTeam,Men,SILVER
m4598,Italy,grenoble,Bobsleigh,GameTeam,Men,SILVER
m4599,Italy,grenoble,Bobsleigh,GameTeam,Men,BRONZE
m4600,Italy,grenoble,Bobsleigh,GameTeam,Men,BRONZE
m4601,Italy,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4602,Italy,innsbruck,Bobsleigh,GameTeam,Men,SILVER
m4603,Italy,innsbruck,Bobsleigh,GameTeam,Men,BRONZE
m4604,Italy,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4605,Italy,innsbruck,Bobsleigh,GameTeam,Men,SILVER
m4606,Italy,lillehammer,Bobsleigh,GameTeam,Men,BRONZE
m4607,Italy,lillehammer,Bobsleigh,GameTeam,Men,GOLD
m4608,Italy,nagano,Bobsleigh,GameTeam,Men,GOLD
m4609,Italy,nagano,Bobsleigh,GameTeam,Men,SILVER
m4610,Italy,sapporo,Bobsleigh,GameTeam,Men,SILVER
m4611,Italy,turin,Bobsleigh,GameTeam,Men,BRONZE
m4612,Italy,turin,Bobsleigh,GameTeam,Men,BRONZE
m4613,Latvia,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m4614,Latvia,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m4615,Latvia,sochi,Bobsleigh,GameTeam,Men,SILVER
m4616,Latvia,sochi,Bobsleigh,GameTeam,Men,SILVER
m4617,Latvia,sochi,Bobsleigh,GameTeam,Men,BRONZE
m4618,South Korea,pyeongchang,Bobsleigh,GameTeam,Men,BRONZE
m4619,Romania,grenoble,Bobsleigh,GameTeam,Men,GOLD
m4620,Romania,grenoble,Bobsleigh,GameTeam,Men,SILVER
m4621,Russia,turin,Bobsleigh,GameTeam,Men,BRONZE
m4622,Russia,vancouver,Bobsleigh,GameTeam,Men,GOLD
m4623,Russia,vancouver,Bobsleigh,GameTeam,Men,SILVER
m4624,Russia,mexico city,Weightlifting,Athlete,Men,BRONZE
m4625,Russia,montreal,Weightlifting,Athlete,Men,GOLD
m4626,Russia,montreal,Weightlifting,Athlete,Men,SILVER
m4627,Russia,montreal,Weightlifting,Athlete,Men,BRONZE
m4628,Russia,montreal,Weightlifting,Athlete,Men,GOLD
m4629,Switzerland,albertville,Bobsleigh,GameTeam,Men,BRONZE
m4630,Switzerland,albertville,Bobsleigh,GameTeam,Men,BRONZE
m4631,Switzerland,albertville,Bobsleigh,GameTeam,Men,GOLD
m4632,Switzerland,calgary,Bobsleigh,GameTeam,Men,GOLD
m4633,Switzerland,chamonix,Bobsleigh,GameTeam,Men,SILVER
m4634,Switzerland,cortina ampezzo,Bobsleigh,GameTeam,Men,SILVER
m4635,Switzerland,cortina ampezzo,Bobsleigh,GameTeam,Men,BRONZE
m4636,Switzerland,cortina ampezzo,Bobsleigh,GameTeam,Men,BRONZE
m4637,Switzerland,garmisch,Bobsleigh,GameTeam,Men,GOLD
m4638,Switzerland,garmisch,Bobsleigh,GameTeam,Men,SILVER
m4639,Switzerland,garmisch,Bobsleigh,GameTeam,Men,BRONZE
m4640,Switzerland,garmisch,Bobsleigh,GameTeam,Men,GOLD
m4641,Switzerland,grenoble,Bobsleigh,GameTeam,Men,SILVER
m4642,Switzerland,innsbruck,Bobsleigh,GameTeam,Men,BRONZE
m4643,Switzerland,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4644,Switzerland,innsbruck,Bobsleigh,GameTeam,Men,GOLD
m4645,Switzerland,lake placid,Bobsleigh,GameTeam,Men,SILVER
m4646,Switzerland,lake placid,Bobsleigh,GameTeam,Men,SILVER
m4647,Switzerland,lake placid,Bobsleigh,GameTeam,Men,BRONZE
m4648,Switzerland,lake placid,Bobsleigh,GameTeam,Men,BRONZE
m4649,Switzerland,lake placid,Bobsleigh,GameTeam,Men,GOLD
m4650,Switzerland,lillehammer,Bobsleigh,GameTeam,Men,SILVER
m4651,Switzerland,lillehammer,Bobsleigh,GameTeam,Men,BRONZE
m4652,Switzerland,lillehammer,Bobsleigh,GameTeam,Men,GOLD
m4653,Switzerland,lillehammer,Bobsleigh,GameTeam,Men,GOLD
m4654,Switzerland,lillehammer,Bobsleigh,GameTeam,Men,SILVER
m4655,Switzerland,nagano,Bobsleigh,GameTeam,Men,SILVER
m4656,Switzerland,oslo,Bobsleigh,GameTeam,Men,BRONZE
m4657,Switzerland,oslo,Bobsleigh,GameTeam,Men,BRONZE
m4658,Switzerland,oslo,Bobsleigh,GameTeam,Men,GOLD
m4659,Switzerland,salt lake city,Bobsleigh,GameTeam,Men,GOLD
m4660,Switzerland,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m4661,Switzerland,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m4662,Switzerland,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m4663,Switzerland,sapporo,Bobsleigh,GameTeam,Men,BRONZE
m4664,Switzerland,sapporo,Bobsleigh,GameTeam,Men,GOLD
m4665,Switzerland,sapporo,Bobsleigh,GameTeam,Men,SILVER
m4666,Switzerland,sarajevo,Bobsleigh,GameTeam,Men,BRONZE
m4667,Switzerland,sochi,Bobsleigh,GameTeam,Men,GOLD
m4668,Switzerland,sochi,Bobsleigh,GameTeam,Men,GOLD
m4669,Switzerland,st moritz,Bobsleigh,GameTeam,Men,SILVER
m4670,Switzerland,st moritz,Bobsleigh,GameTeam,Men,SILVER
m4671,Switzerland,st moritz,Bobsleigh,GameTeam,Men,BRONZE
m4672,Switzerland,st moritz,Bobsleigh,GameTeam,Men,BRONZE
m4673,Switzerland,turin,Bobsleigh,GameTeam,Men,GOLD
m4674,Switzerland,turin,Bobsleigh,GameTeam,Men,SILVER
m4675,Switzerland,turin,Bobsleigh,GameTeam,Men,BRONZE
m4676,Russia,montreal,Weightlifting,Athlete,Men,SILVER
m4677,Russia,montreal,Weightlifting,Athlete,Men,BRONZE
m4678,Russia,montreal,Weightlifting,Athlete,Men,GOLD
m4679,Russia,montreal,Weightlifting,Athlete,Men,SILVER
m4680,Russia,moscow,Weightlifting,Athlete,Men,BRONZE
m4681,Russia,moscow,Weightlifting,Athlete,Men,GOLD
m4682,Russia,moscow,Weightlifting,Athlete,Men,SILVER
m4683,Russia,moscow,Weightlifting,Athlete,Men,BRONZE
m4684,Russia,moscow,Weightlifting,Athlete,Men,GOLD
m4685,Russia,moscow,Weightlifting,Athlete,Men,SILVER
m4686,Russia,moscow,Weightlifting,Athlete,Men,BRONZE
m4687,Russia,moscow,Weightlifting,Athlete,Men,GOLD
m4688,Russia,munich,Weightlifting,Athlete,Men,SILVER
m4689,Russia,munich,Weightlifting,Athlete,Men,BRONZE
m4690,Russia,munich,Weightlifting,Athlete,Men,GOLD
m4691,Russia,munich,Weightlifting,Athlete,Men,SILVER
m4692,Russia,munich,Weightlifting,Athlete,Men,BRONZE
m4693,Russia,rome,Weightlifting,Athlete,Men,GOLD
m4694,Russia,rome,Weightlifting,Athlete,Men,SILVER
m4695,Russia,rome,Weightlifting,Athlete,Men,BRONZE
m4696,Russia,rome,Weightlifting,Athlete,Men,GOLD
m4697,Russia,rome,Weightlifting,Athlete,Men,SILVER
m4698,Russia,rome,Weightlifting,Athlete,Men,BRONZE
m4699,Russia,seoul,Weightlifting,Athlete,Men,GOLD
m4700,Russia,seoul,Weightlifting,Athlete,Men,SILVER
m4701,Russia,seoul,Weightlifting,Athlete,Men,BRONZE
m4702,Russia,seoul,Weightlifting,Athlete,Men,GOLD
m4703,Russia,seoul,Weightlifting,Athlete,Men,SILVER
m4704,Russia,seoul,Weightlifting,Athlete,Men,BRONZE
m4705,Russia,seoul,Weightlifting,Athlete,Men,GOLD
m4706,Russia,seoul,Weightlifting,Athlete,Men,SILVER
m4707,Russia,tokyo,Weightlifting,Athlete,Men,BRONZE
m4708,Russia,tokyo,Weightlifting,Athlete,Men,GOLD
m4709,Russia,tokyo,Weightlifting,Athlete,Men,SILVER
m4710,Russia,tokyo,Weightlifting,Athlete,Men,BRONZE
m4711,Russia,tokyo,Weightlifting,Athlete,Men,GOLD
m4712,Russia,tokyo,Weightlifting,Athlete,Men,SILVER
m4713,Russia,tokyo,Weightlifting,Athlete,Men,BRONZE
m4714,Russia,helsinki,Wrestling,Athlete,Men,GOLD
m4715,Russia,helsinki,Wrestling,Athlete,Men,SILVER
m4716,Russia,helsinki,Wrestling,Athlete,Men,BRONZE
m4717,Russia,helsinki,Wrestling,Athlete,Men,GOLD
m4718,Algeria,atlanta,Boxing,Athlete,Men,SILVER
m4719,Algeria,atlanta,Boxing,Athlete,Men,BRONZE
m4720,Algeria,barcelona,Boxing,Athlete,Men,BRONZE
m4721,Algeria,los angeles,Boxing,Athlete,Men,GOLD
m4722,Algeria,los angeles,Boxing,Athlete,Men,GOLD
m4723,Algeria,sydney,Boxing,Athlete,Men,BRONZE
m4724,Argentina,amsterdam,Boxing,Athlete,Men,SILVER
m4725,Argentina,amsterdam,Boxing,Athlete,Men,BRONZE
m4726,Argentina,amsterdam,Boxing,Athlete,Men,BRONZE
m4727,Argentina,amsterdam,Boxing,Athlete,Men,GOLD
m4728,Argentina,atlanta,Boxing,Athlete,Men,SILVER
m4729,Argentina,berlin,Boxing,Athlete,Men,BRONZE
m4730,Argentina,berlin,Boxing,Athlete,Men,SILVER
m4731,Argentina,berlin,Boxing,Athlete,Men,BRONZE
m4732,Argentina,berlin,Boxing,Athlete,Men,GOLD
m4733,Argentina,helsinki,Boxing,Athlete,Men,BRONZE
m4734,Argentina,helsinki,Boxing,Athlete,Men,SILVER
m4735,Argentina,london,Boxing,Athlete,Men,BRONZE
m4736,Argentina,london,Boxing,Athlete,Men,GOLD
m4737,Argentina,london,Boxing,Athlete,Men,BRONZE
m4738,Argentina,los angeles,Boxing,Athlete,Men,BRONZE
m4739,Argentina,los angeles,Boxing,Athlete,Men,SILVER
m4740,Argentina,los angeles,Boxing,Athlete,Men,BRONZE
m4741,Argentina,melbourne,Boxing,Athlete,Men,GOLD
m4742,Argentina,mexico city,Boxing,Athlete,Women,BRONZE
m4743,Argentina,paris,Boxing,Athlete,Women,GOLD
m4744,Argentina,paris,Boxing,Athlete,Women,BRONZE
m4745,Argentina,paris,Boxing,Athlete,Women,SILVER
m4746,Argentina,paris,Boxing,Athlete,Women,GOLD
m4747,Argentina,rome,Boxing,Athlete,Women,SILVER
m4748,Armenia,beijing,Boxing,Athlete,Women,BRONZE
m4749,Armenia,tokyo,Boxing,Athlete,Women,BRONZE
m4750,Australia,london,Boxing,Athlete,Women,SILVER
m4751,Australia,melbourne,Boxing,Athlete,Women,GOLD
m4752,Australia,rome,Boxing,Athlete,Women,BRONZE
m4753,Australia,rome,Boxing,Athlete,Women,BRONZE
m4754,Australia,seoul,Boxing,Athlete,Women,BRONZE
m4755,Australia,tokyo,Boxing,Athlete,Women,GOLD
m4756,Azerbaijan,athens,Boxing,Athlete,Women,SILVER
m4757,Azerbaijan,athens,Boxing,Athlete,Women,BRONZE
m4758,Azerbaijan,beijing,Boxing,Athlete,Men,SILVER
m4759,Azerbaijan,london,Boxing,Athlete,Men,BRONZE
m4760,Azerbaijan,london,Boxing,Athlete,Men,BRONZE
m4761,Azerbaijan,rio,Boxing,Athlete,Men,GOLD
m4762,Azerbaijan,rio,Boxing,Athlete,Women,BRONZE
m4763,Azerbaijan,sydney,Boxing,Athlete,Women,GOLD
m4764,Azerbaijan,tokyo,Boxing,Athlete,Women,SILVER
m4765,Belarus,athens,Boxing,Athlete,Women,BRONZE
m4766,Belarus,athens,Boxing,Athlete,Men,SILVER
m4767,Belgium,amsterdam,Boxing,Athlete,Men,BRONZE
m4768,Belgium,london,Boxing,Athlete,Men,BRONZE
m4769,Belgium,paris,Boxing,Athlete,Men,GOLD
m4770,Belgium,paris,Boxing,Athlete,Men,GOLD
m4771,Bermuda,montreal,Boxing,Athlete,Men,SILVER
m4772,Brazil,london,Boxing,Athlete,Men,BRONZE
m4773,Brazil,london,Boxing,Athlete,Men,BRONZE
m4774,Brazil,london,Boxing,Athlete,Men,GOLD
m4775,Brazil,mexico city,Boxing,Athlete,Men,SILVER
m4776,Brazil,rio,Boxing,Athlete,Men,BRONZE
m4777,Brazil,tokyo,Boxing,Athlete,Men,BRONZE
m4778,Brazil,tokyo,Boxing,Athlete,Men,GOLD
m4779,Brazil,tokyo,Boxing,Athlete,Men,SILVER
m4780,Bulgaria,athens,Boxing,Athlete,Men,BRONZE
m4781,Bulgaria,atlanta,Boxing,Athlete,Men,BRONZE
m4782,Bulgaria,atlanta,Boxing,Athlete,Men,GOLD
m4783,Bulgaria,atlanta,Boxing,Athlete,Men,SILVER
m4784,Bulgaria,barcelona,Boxing,Athlete,Men,BRONZE
m4785,Bulgaria,barcelona,Boxing,Athlete,Women,GOLD
m4786,Bulgaria,helsinki,Boxing,Athlete,Women,SILVER
m4787,Bulgaria,london,Boxing,Athlete,Women,BRONZE
m4788,Bulgaria,mexico city,Boxing,Athlete,Women,BRONZE
m4789,Bulgaria,mexico city,Boxing,Athlete,Men,GOLD
m4790,Bulgaria,montreal,Boxing,Athlete,Men,SILVER
m4791,Bulgaria,moscow,Boxing,Athlete,Men,BRONZE
m4792,Bulgaria,moscow,Boxing,Athlete,Men,BRONZE
m4793,Bulgaria,munich,Boxing,Athlete,Men,GOLD
m4794,Bulgaria,munich,Boxing,Athlete,Men,SILVER
m4795,Bulgaria,seoul,Boxing,Athlete,Men,BRONZE
m4796,Bulgaria,seoul,Boxing,Athlete,Men,BRONZE
m4797,Bulgaria,tokyo,Boxing,Athlete,Men,GOLD
m4798,Bulgaria,tokyo,Boxing,Athlete,Men,SILVER
m4799,Cameroon,los angeles,Boxing,Athlete,Men,BRONZE
m4800,Cameroon,mexico city,Boxing,Athlete,Men,BRONZE
m4801,Canada,amsterdam,Boxing,Athlete,Women,GOLD
m4802,Canada,antwerp,Boxing,Athlete,Women,SILVER
m4803,Canada,antwerp,Boxing,Athlete,Women,BRONZE
m4804,Canada,antwerp,Boxing,Athlete,Women,BRONZE
m4805,Canada,antwerp,Boxing,Athlete,Women,GOLD
m4806,Canada,antwerp,Boxing,Athlete,Women,SILVER
m4807,Canada,atlanta,Boxing,Athlete,Women,BRONZE
m4808,Canada,barcelona,Boxing,Athlete,Women,BRONZE
m4809,Canada,barcelona,Boxing,Athlete,Men,GOLD
m4810,Canada,los angeles,Boxing,Athlete,Men,SILVER
m4811,Canada,los angeles,Boxing,Athlete,Men,BRONZE
m4812,Canada,los angeles,Boxing,Athlete,Men,BRONZE
m4813,Canada,los angeles,Boxing,Athlete,Men,GOLD
m4814,Canada,paris,Boxing,Athlete,Men,SILVER
m4815,Canada,seoul,Boxing,Athlete,Men,BRONZE
m4816,Canada,seoul,Boxing,Athlete,Men,BRONZE
m4817,Canada,seoul,Boxing,Athlete,Men,GOLD
m4818,Chile,melbourne,Boxing,Athlete,Men,SILVER
m4819,Chile,melbourne,Boxing,Athlete,Men,BRONZE
m4820,Chile,melbourne,Boxing,Athlete,Men,BRONZE
m4821,Taiwan,tokyo,Boxing,Athlete,Men,GOLD
m4822,Colombia,munich,Boxing,Athlete,Men,SILVER
m4823,Colombia,munich,Boxing,Athlete,Men,BRONZE
m4824,Colombia,rio,Boxing,Athlete,Men,BRONZE
m4825,Colombia,rio,Boxing,Athlete,Men,GOLD
m4826,Colombia,seoul,Boxing,Athlete,Men,SILVER
m4827,Croatia,rio,Boxing,Athlete,Men,BRONZE
m4828,Cuba,athens,Boxing,Athlete,Men,BRONZE
m4829,Cuba,athens,Boxing,Athlete,Men,GOLD
m4830,Cuba,athens,Boxing,Athlete,Men,SILVER
m4831,Cuba,athens,Boxing,Athlete,Men,BRONZE
m4832,Cuba,athens,Boxing,Athlete,Men,BRONZE
m4833,Cuba,athens,Boxing,Athlete,Women,GOLD
m4834,Cuba,athens,Boxing,Athlete,Women,SILVER
m4835,Cuba,athens,Boxing,Athlete,Women,BRONZE
m4836,Cuba,atlanta,Boxing,Athlete,Women,BRONZE
m4837,Cuba,atlanta,Boxing,Athlete,Men,GOLD
m4838,Cuba,atlanta,Boxing,Athlete,Men,SILVER
m4839,Cuba,atlanta,Boxing,Athlete,Men,BRONZE
m4840,Cuba,atlanta,Boxing,Athlete,Men,BRONZE
m4841,Cuba,atlanta,Boxing,Athlete,Men,GOLD
m4842,Cuba,atlanta,Boxing,Athlete,Men,SILVER
m4843,Cuba,barcelona,Boxing,Athlete,Men,BRONZE
m4844,Cuba,barcelona,Boxing,Athlete,Men,BRONZE
m4845,Cuba,barcelona,Boxing,Athlete,Men,GOLD
m4846,Cuba,barcelona,Boxing,Athlete,Men,SILVER
m4847,Cuba,barcelona,Boxing,Athlete,Men,BRONZE
m4848,Cuba,barcelona,Boxing,Athlete,Men,BRONZE
m4849,Cuba,barcelona,Boxing,Athlete,Men,GOLD
m4850,Cuba,barcelona,Boxing,Athlete,Men,SILVER
m4851,Cuba,barcelona,Boxing,Athlete,Men,BRONZE
m4852,Cuba,beijing,Boxing,Athlete,Men,BRONZE
m4853,Cuba,beijing,Boxing,Athlete,Women,GOLD
m4854,Cuba,beijing,Boxing,Athlete,Women,SILVER
m4855,Cuba,beijing,Boxing,Athlete,Women,BRONZE
m4856,Cuba,beijing,Boxing,Athlete,Women,BRONZE
m4857,Cuba,beijing,Boxing,Athlete,Men,GOLD
m4858,Cuba,beijing,Boxing,Athlete,Men,SILVER
m4859,Cuba,beijing,Boxing,Athlete,Men,BRONZE
m4860,Cuba,london,Boxing,Athlete,Men,BRONZE
m4861,Cuba,london,Boxing,Athlete,Men,GOLD
m4862,Cuba,london,Boxing,Athlete,Men,SILVER
m4863,Cuba,london,Boxing,Athlete,Men,BRONZE
m4864,Cuba,mexico city,Boxing,Athlete,Men,BRONZE
m4865,Cuba,mexico city,Boxing,Athlete,Men,GOLD
m4866,Cuba,montreal,Boxing,Athlete,Men,SILVER
m4867,Cuba,montreal,Boxing,Athlete,Men,BRONZE
m4868,Cuba,montreal,Boxing,Athlete,Men,BRONZE
m4869,Cuba,montreal,Boxing,Athlete,Women,GOLD
m4870,Cuba,montreal,Boxing,Athlete,Women,SILVER
m4871,Cuba,montreal,Boxing,Athlete,Women,BRONZE
m4872,Cuba,montreal,Boxing,Athlete,Women,BRONZE
m4873,Cuba,montreal,Boxing,Athlete,Men,GOLD
m4874,Cuba,moscow,Boxing,Athlete,Men,SILVER
m4875,Cuba,moscow,Boxing,Athlete,Men,BRONZE
m4876,Cuba,moscow,Boxing,Athlete,Men,BRONZE
m4877,Cuba,moscow,Boxing,Athlete,Men,GOLD
m4878,Cuba,moscow,Boxing,Athlete,Men,SILVER
m4879,Cuba,moscow,Boxing,Athlete,Men,BRONZE
m4880,Cuba,moscow,Boxing,Athlete,Men,BRONZE
m4881,Cuba,moscow,Boxing,Athlete,Men,GOLD
m4882,Cuba,moscow,Boxing,Athlete,Men,SILVER
m4883,Cuba,moscow,Boxing,Athlete,Men,BRONZE
m4884,Cuba,munich,Boxing,Athlete,Men,BRONZE
m4885,Cuba,munich,Boxing,Athlete,Men,GOLD
m4886,Cuba,munich,Boxing,Athlete,Men,SILVER
m4887,Cuba,munich,Boxing,Athlete,Men,BRONZE
m4888,Cuba,munich,Boxing,Athlete,Men,BRONZE
m4889,Cuba,rio,Boxing,Athlete,Men,GOLD
m4890,Cuba,rio,Boxing,Athlete,Men,SILVER
m4891,Cuba,rio,Boxing,Athlete,Men,BRONZE
m4892,Cuba,rio,Boxing,Athlete,Men,BRONZE
m4893,Cuba,rio,Boxing,Athlete,Men,GOLD
m4894,Cuba,rio,Boxing,Athlete,Men,SILVER
m4895,Cuba,sydney,Boxing,Athlete,Men,BRONZE
m4896,Cuba,sydney,Boxing,Athlete,Men,BRONZE
m4897,Cuba,sydney,Boxing,Athlete,Men,GOLD
m4898,Cuba,sydney,Boxing,Athlete,Men,SILVER
m4899,Cuba,sydney,Boxing,Athlete,Men,BRONZE
m4900,Cuba,sydney,Boxing,Athlete,Men,BRONZE
m4901,Cuba,tokyo,Boxing,Athlete,Men,GOLD
m4902,Cuba,tokyo,Boxing,Athlete,Men,SILVER
m4903,Cuba,tokyo,Boxing,Athlete,Men,BRONZE
m4904,Cuba,tokyo,Boxing,Athlete,Men,BRONZE
m4905,Cuba,tokyo,Boxing,Athlete,Men,GOLD
m4906,Czech Republic,sydney,Boxing,Athlete,Men,SILVER
m4907,Slovakia,amsterdam,Boxing,Athlete,Men,BRONZE
m4908,Slovakia,helsinki,Boxing,Athlete,Men,BRONZE
m4909,Slovakia,london,Boxing,Athlete,Men,GOLD
m4910,Slovakia,moscow,Boxing,Athlete,Men,SILVER
m4911,Slovakia,rome,Boxing,Athlete,Men,BRONZE
m4912,Slovakia,rome,Boxing,Athlete,Men,BRONZE
m4913,North Korea,athens,Boxing,Athlete,Men,GOLD
m4914,North Korea,barcelona,Boxing,Athlete,Men,SILVER
m4915,North Korea,barcelona,Boxing,Athlete,Men,BRONZE
m4916,North Korea,montreal,Boxing,Athlete,Men,BRONZE
m4917,North Korea,montreal,Boxing,Athlete,Men,GOLD
m4918,North Korea,moscow,Boxing,Athlete,Men,SILVER
m4919,North Korea,munich,Boxing,Athlete,Men,BRONZE
m4920,North Korea,sydney,Boxing,Athlete,Men,BRONZE
m4921,Denmark,amsterdam,Boxing,Athlete,Men,GOLD
m4922,Denmark,antwerp,Boxing,Athlete,Men,SILVER
m4923,Denmark,antwerp,Boxing,Athlete,Men,BRONZE
m4924,Denmark,antwerp,Boxing,Athlete,Men,BRONZE
m4925,Denmark,barcelona,Boxing,Athlete,Men,GOLD
m4926,Denmark,berlin,Boxing,Athlete,Men,SILVER
m4927,Denmark,helsinki,Boxing,Athlete,Men,BRONZE
m4928,Denmark,london,Boxing,Athlete,Men,BRONZE
m4929,Denmark,los angeles,Boxing,Athlete,Men,GOLD
m4930,Denmark,paris,Boxing,Athlete,Men,SILVER
m4931,Denmark,paris,Boxing,Athlete,Men,BRONZE
m4932,Denmark,paris,Boxing,Athlete,Men,BRONZE
m4933,Dominican Republic,beijing,Boxing,Athlete,Men,GOLD
m4934,Dominican Republic,los angeles,Boxing,Athlete,Men,SILVER
m4935,Egypt,athens,Boxing,Athlete,Men,BRONZE
m4936,Egypt,athens,Boxing,Athlete,Men,BRONZE
m4937,Egypt,athens,Boxing,Athlete,Men,GOLD
m4938,Estonia,berlin,Boxing,Athlete,Men,SILVER
m4939,Germany,los angeles,Boxing,Athlete,Men,BRONZE
m4940,Germany,mexico city,Boxing,Athlete,Men,BRONZE
m4941,Germany,montreal,Boxing,Athlete,Men,GOLD
m4942,Germany,munich,Boxing,Athlete,Men,SILVER
m4943,Germany,munich,Boxing,Athlete,Men,BRONZE
m4944,Germany,seoul,Boxing,Athlete,Men,BRONZE
m4945,Finland,barcelona,Boxing,Athlete,Men,GOLD
m4946,Finland,berlin,Boxing,Athlete,Men,SILVER
m4947,Finland,helsinki,Boxing,Athlete,Men,BRONZE
m4948,Finland,helsinki,Boxing,Athlete,Men,BRONZE
m4949,Finland,helsinki,Boxing,Athlete,Men,GOLD
m4950,Finland,helsinki,Boxing,Athlete,Men,SILVER
m4951,Finland,helsinki,Boxing,Athlete,Men,BRONZE
m4952,Finland,los angeles,Boxing,Athlete,Men,BRONZE
m4953,Finland,los angeles,Boxing,Athlete,Men,GOLD
m4954,Finland,melbourne,Boxing,Athlete,Men,SILVER
m4955,Finland,mexico city,Boxing,Athlete,Men,BRONZE
m4956,Finland,munich,Boxing,Athlete,Men,BRONZE
m4957,Finland,rio,Boxing,Athlete,Men,GOLD
m4958,Finland,rome,Boxing,Athlete,Men,SILVER
m4959,Finland,tokyo,Boxing,Athlete,Men,BRONZE
m4960,Finland,tokyo,Boxing,Athlete,Men,BRONZE
m4961,France,amsterdam,Boxing,Athlete,Men,GOLD
m4962,France,antwerp,Boxing,Athlete,Men,SILVER
m4963,France,antwerp,Boxing,Athlete,Men,BRONZE
m4964,France,antwerp,Boxing,Athlete,Men,BRONZE
m4965,France,athens,Boxing,Athlete,Men,GOLD
m4966,France,beijing,Boxing,Athlete,Men,SILVER
m4967,France,beijing,Boxing,Athlete,Men,BRONZE
m4968,France,beijing,Boxing,Athlete,Men,BRONZE
m4969,France,berlin,Boxing,Athlete,Men,GOLD
m4970,France,berlin,Boxing,Athlete,Men,SILVER
m4971,France,helsinki,Boxing,Athlete,Men,BRONZE
m4972,France,los angeles,Boxing,Athlete,Men,BRONZE
m4973,France,melbourne,Boxing,Athlete,Men,GOLD
